user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts
U01918,35,2,>15L,desktop,organic,PLT_15,2025-03-24,0,2,details,3
U01919,36,2,7-15L,desktop,google_ads,PLT_01,2024-10-12,0,1,fd_view,2
U01920,37,2,3-7L,mobile,partner_referral,PLT_01,2025-05-11,0,1,fd_view,1
U01921,38,2,>15L,desktop,organic,PLT_12,2025-04-25,0,1,fd_view,1
U01922,25,1,3-7L,mobile,google_ads,PLT_10,2025-03-23,0,0,landing,1
U01923,29,2,<3L,mobile,partner_referral,PLT_04,2025-01-03,0,2,details,1
U01924,22,2,3-7L,mobile,google_ads,PLT_06,2025-04-06,0,3,kyc,1
U01925,49,3,3-7L,mobile,social_media,PLT_08,2024-07-21,0,0,landing,2
U01926,22,1,<3L,mobile,social_media,PLT_13,2025-05-21,0,1,fd_view,1
U01927,51,2,>15L,mobile,google_ads,PLT_02,2025-04-07,0,0,landing,1
U01928,54,2,7-15L,tablet,social_media,PLT_13,2025-01-04,1,4,deposit,1
U01929,34,2,3-7L,mobile,organic,PLT_03,2025-05-02,1,4,deposit,1
U01930,22,1,3-7L,mobile,social_media,PLT_06,2025-01-24,0,3,kyc,2
U01931,33,2,7-15L,mobile,organic,PLT_10,2025-05-11,1,4,deposit,1
U01932,37,2,>15L,desktop,organic,PLT_04,2025-05-26,0,2,details,1
U01933,25,2,>15L,mobile,partner_referral,PLT_12,2025-05-17,0,3,kyc,1
U01934,31,2,3-7L,desktop,google_ads,PLT_02,2024-07-17,0,1,fd_view,2
U01935,56,2,7-15L,tablet,direct,PLT_07,2025-02-25,0,2,details,1
U01936,45,3,3-7L,mobile,google_ads,PLT_04,2024-11-23,0,0,landing,1
U01937,26,1,3-7L,mobile,google_ads,PLT_08,2025-04-14,0,0,landing,1
U01938,22,3,<3L,mobile,partner_referral,PLT_08,2025-02-14,0,2,details,1
U01939,34,2,<3L,desktop,google_ads,PLT_07,2025-03-12,0,3,kyc,2
U01940,35,1,3-7L,mobile,google_ads,PLT_10,2024-06-17,0,3,kyc,1
U01941,43,1,3-7L,mobile,social_media,PLT_09,2024-12-18,0,1,fd_view,1
U01942,31,2,<3L,mobile,social_media,PLT_04,2024-12-26,0,2,details,2
U01943,44,3,7-15L,desktop,direct,PLT_07,2025-05-27,0,1,fd_view,2
U01944,61,3,<3L,mobile,direct,PLT_10,2025-02-26,0,1,fd_view,1
U01945,47,3,3-7L,mobile,google_ads,PLT_10,2025-03-18,0,1,fd_view,1
U01946,37,2,3-7L,desktop,social_media,PLT_15,2024-07-21,0,3,kyc,1
U01947,35,2,>15L,desktop,google_ads,PLT_12,2025-04-27,0,1,fd_view,1
U01948,33,1,3-7L,desktop,social_media,PLT_01,2025-04-25,0,3,kyc,1
U01949,52,2,<3L,mobile,google_ads,PLT_04,2025-03-30,1,4,deposit,2
U01950,30,2,3-7L,desktop,direct,PLT_02,2025-04-29,0,2,details,2
U01951,38,1,7-15L,desktop,social_media,PLT_09,2025-05-16,0,1,fd_view,1
U01952,38,1,>15L,mobile,direct,PLT_05,2024-10-11,0,1,fd_view,1
U01953,31,2,3-7L,desktop,social_media,PLT_03,2025-02-23,0,0,landing,1
U01954,22,3,3-7L,mobile,direct,PLT_04,2024-10-07,0,1,fd_view,2
U01955,41,3,>15L,tablet,social_media,PLT_06,2024-10-31,0,1,fd_view,1
U01956,37,3,<3L,mobile,google_ads,PLT_10,2025-04-23,0,0,landing,1
U01957,44,2,7-15L,desktop,google_ads,PLT_01,2025-02-26,1,4,deposit,3
U01958,31,2,3-7L,mobile,google_ads,PLT_07,2025-05-22,1,4,deposit,3
U01959,52,2,<3L,tablet,organic,PLT_08,2024-08-09,0,1,fd_view,1
U01960,27,3,3-7L,mobile,partner_referral,PLT_07,2025-03-31,0,3,kyc,2
U01961,58,1,3-7L,tablet,partner_referral,PLT_07,2025-04-02,1,4,deposit,2
U01962,22,2,7-15L,tablet,partner_referral,PLT_09,2025-04-19,0,2,details,2
U01963,43,3,>15L,mobile,direct,PLT_13,2025-03-19,0,2,details,1
U01964,43,2,3-7L,desktop,direct,PLT_04,2025-04-28,0,2,details,1
U01965,28,2,7-15L,tablet,organic,PLT_14,2025-04-06,0,3,kyc,1
U01966,43,2,<3L,mobile,google_ads,PLT_07,2024-11-20,0,0,landing,1
U01967,53,1,3-7L,mobile,google_ads,PLT_09,2024-10-29,0,0,landing,1
U01968,22,2,<3L,mobile,google_ads,PLT_15,2025-04-19,0,2,details,1
U01969,44,2,>15L,mobile,social_media,PLT_05,2025-03-18,1,4,deposit,2
U01970,22,1,7-15L,mobile,partner_referral,PLT_02,2024-09-26,0,2,details,2
U01971,26,1,7-15L,mobile,partner_referral,PLT_15,2025-05-26,1,4,deposit,1
U01972,57,3,7-15L,mobile,direct,PLT_05,2024-09-11,0,2,details,2
U01973,31,1,7-15L,mobile,social_media,PLT_04,2025-05-03,1,4,deposit,2
U01974,23,2,>15L,mobile,organic,PLT_08,2025-01-16,0,1,fd_view,1
U01975,35,1,7-15L,desktop,social_media,PLT_15,2025-02-17,1,4,deposit,2
U01976,62,3,>15L,desktop,google_ads,PLT_05,2025-02-25,0,1,fd_view,1
U01977,22,1,3-7L,mobile,google_ads,PLT_09,2024-10-09,1,4,deposit,2
U01978,25,2,<3L,desktop,organic,PLT_09,2025-05-20,1,4,deposit,2
U01979,55,3,3-7L,desktop,google_ads,PLT_03,2025-04-11,0,2,details,1
U01980,60,3,<3L,tablet,google_ads,PLT_13,2025-03-01,0,3,kyc,2
U01981,36,1,3-7L,mobile,google_ads,PLT_10,2024-11-13,0,2,details,1
U01982,23,3,3-7L,mobile,social_media,PLT_15,2025-05-03,0,1,fd_view,1
U01983,63,2,7-15L,tablet,social_media,PLT_06,2024-11-19,1,4,deposit,3
U01984,57,2,<3L,tablet,google_ads,PLT_06,2025-04-01,0,2,details,1
U01985,46,1,<3L,desktop,organic,PLT_04,2025-05-07,0,2,details,1
U01986,28,1,3-7L,desktop,social_media,PLT_11,2024-12-13,1,4,deposit,3
U01987,37,3,>15L,mobile,organic,PLT_13,2025-05-21,0,0,landing,1
U01988,36,2,3-7L,mobile,direct,PLT_10,2025-03-07,0,2,details,1
U01989,41,2,3-7L,mobile,partner_referral,PLT_03,2025-05-25,0,1,fd_view,1
U01990,55,3,7-15L,mobile,google_ads,PLT_01,2025-04-10,0,3,kyc,1
U01991,48,3,7-15L,desktop,google_ads,PLT_12,2025-02-11,0,0,landing,1
U01992,25,1,3-7L,mobile,organic,PLT_07,2025-02-24,0,0,landing,1
U01993,54,2,3-7L,mobile,google_ads,PLT_15,2025-03-31,0,1,fd_view,1
U01994,41,1,<3L,tablet,organic,PLT_15,2025-03-26,0,2,details,2
U01995,46,3,>15L,mobile,partner_referral,PLT_05,2025-05-02,0,0,landing,1
U01996,55,2,<3L,tablet,organic,PLT_14,2025-03-20,1,4,deposit,2
U01997,24,3,3-7L,tablet,partner_referral,PLT_10,2024-06-01,0,3,kyc,1
U01998,37,1,<3L,desktop,partner_referral,PLT_15,2024-10-16,0,1,fd_view,1
U01999,31,1,<3L,mobile,google_ads,PLT_07,2025-05-14,1,4,deposit,1
U02000,22,1,7-15L,mobile,organic,PLT_01,2025-05-29,0,3,kyc,1
