user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts,income_num,device_mobile,device_desktop,referral_paid,referral_partner,max_stage_idx,total_events,funnel_attempts_feat,has_reentry,session_hour_mean,session_hour_std,evening_session_ratio,weekday_ratio,time_on_landing,time_on_fd_view,time_on_details,time_on_kyc,total_time_in_funnel,avg_scroll_depth,details_max_scroll,kyc_attempts,kyc_avg_time,n_devices_used,device_switched,avg_stage_gap_sec,fastest_transition_sec,n_fds_booked,avg_fd_amount,total_fd_amount,avg_tenor,avg_rate,n_banks,income_midpoint,amount_to_income_ratio,mobile_kyc_friction,high_income_engagement,tier3_mobile,reentry_details_time,evening_details_depth,segment,segment_name
U00955,70,2,7-15L,desktop,direct,PLT_07,2025-05-31,0,0,landing,1,3,0,1,0,0,0,1,1,0,22.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,71,53.6,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,71,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00956,52,2,<3L,tablet,google_ads,PLT_10,2025-05-31,0,2,details,1,1,0,0,1,0,2,3,1,0,6.0,0.0,0.0,0.0,5.0,11.0,140.0,0.0,156,48.53333333333333,71.0,0,0.0,1,0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00957,22,2,3-7L,desktop,google_ads,PLT_05,2025-02-07,0,0,landing,1,2,0,1,1,0,0,1,1,0,20.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5,37.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00958,22,1,3-7L,mobile,direct,PLT_07,2025-05-07,0,1,fd_view,1,2,1,0,0,0,1,2,1,0,5.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,15,19.6,0.0,0,0.0,1,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00959,43,1,>15L,mobile,social_media,PLT_14,2025-05-07,1,4,deposit,1,4,1,0,1,0,4,5,1,0,4.0,0.0,0.0,1.0,5.0,12.0,265.0,196.0,570,60.220000000000006,65.9,1,196.0,1,0,18.75,7.0,2.0,51800.5,103601.0,24.0,7.95,2.0,2000000,0.02590025,1,570,0,0.0,0.0,2,🔵 Exploring Newcomers
U00960,44,3,>15L,mobile,google_ads,PLT_04,2025-01-25,0,0,landing,1,4,1,0,1,0,0,1,1,0,21.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5,13.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,5,1,0.0,0.0,0,🟡 Hesitant Comparers
U00961,44,1,7-15L,mobile,social_media,PLT_13,2025-05-26,0,3,kyc,2,3,1,0,1,0,3,5,2,1,18.4,10.285912696499032,0.0,1.0,5.5,5.0,161.0,92.0,269,59.54,32.8,1,92.0,1,0,22500.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,269,0,161.0,0.0,2,🔵 Exploring Newcomers
U00962,34,2,<3L,mobile,organic,PLT_10,2025-04-17,0,2,details,1,1,1,0,0,0,2,3,1,0,21.0,0.0,1.0,1.0,13.0,11.0,37.0,0.0,61,50.93333333333334,84.7,0,0.0,1,0,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,84.7,0,🟡 Hesitant Comparers
U00963,36,1,<3L,tablet,social_media,PLT_13,2025-05-13,0,1,fd_view,1,1,0,0,1,0,1,2,1,0,5.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,13,59.1,0.0,0,0.0,1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00964,41,2,3-7L,mobile,google_ads,PLT_15,2025-02-17,0,2,details,1,2,1,0,1,0,2,3,1,0,18.0,0.0,1.0,0.0,104.0,28.0,52.0,0.0,184,60.300000000000004,60.4,0,0.0,1,0,10.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,60.4,0,🟡 Hesitant Comparers
U00965,39,1,3-7L,mobile,social_media,PLT_07,2025-01-22,1,4,deposit,3,2,1,0,1,0,4,11,3,1,6.909090909090909,1.044465935734187,0.0,0.8181818181818182,8.666666666666666,21.666666666666668,84.5,229.5,774,58.22727272727273,67.4,2,229.5,2,1,51125.1,4.0,2.0,46552.0,93104.0,6.0,7.635,2.0,500000,0.093104,2,0,0,84.5,0.0,1,🟢 High-Value Converters
U00966,22,2,3-7L,mobile,direct,PLT_02,2024-12-30,0,1,fd_view,1,2,1,0,0,0,1,2,1,0,23.0,0.0,0.0,1.0,6.0,43.0,0.0,0.0,49,45.05,0.0,0,0.0,1,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00967,35,3,7-15L,desktop,direct,PLT_07,2025-04-27,0,3,kyc,2,3,0,1,0,0,3,7,2,1,11.0,11.224972160321824,0.0,1.0,6.5,74.0,10.5,148.0,330,54.228571428571435,90.7,1,148.0,1,0,16208.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,330,0,10.5,0.0,1,🟢 High-Value Converters
U00968,27,1,>15L,desktop,direct,PLT_15,2025-05-21,0,1,fd_view,1,4,0,1,0,0,1,2,1,0,20.0,0.0,1.0,1.0,41.0,17.0,0.0,0.0,58,63.849999999999994,0.0,0,0.0,1,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,58,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00969,40,2,7-15L,desktop,partner_referral,PLT_04,2025-05-23,1,4,deposit,1,3,0,1,0,1,4,5,1,0,22.0,0.0,0.0,1.0,12.0,3.0,3.0,3.0,77,37.9,14.0,1,3.0,1,0,16.0,5.0,1.0,143392.0,143392.0,12.0,7.37,1.0,1100000,0.13035636363636363,0,77,0,0.0,0.0,2,🔵 Exploring Newcomers
U00970,70,2,3-7L,mobile,google_ads,PLT_04,2025-03-27,0,2,details,1,2,1,0,1,0,2,3,1,0,6.0,0.0,0.0,1.0,30.0,31.0,111.0,0.0,172,48.56666666666666,83.9,0,0.0,1,0,17.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00971,42,2,7-15L,desktop,google_ads,PLT_01,2024-06-17,1,4,deposit,2,3,0,1,1,0,4,10,2,1,6.0,0.0,0.0,0.5,30.0,46.0,399.5,37.5,1185,58.529999999999994,75.1,2,37.5,1,0,28811.0,8.0,5.0,89104.6,445523.0,15.6,7.758,4.0,1100000,0.08100418181818182,0,1185,0,399.5,0.0,1,🟢 High-Value Converters
U00972,34,3,3-7L,mobile,social_media,PLT_12,2025-05-03,0,2,details,3,2,1,0,1,0,2,6,3,1,20.666666666666668,0.816496580927726,0.8333333333333334,0.5,11.333333333333334,15.5,106.0,0.0,171,51.26666666666667,85.6,0,0.0,1,0,137521.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,106.0,71.33333333333333,1,🟢 High-Value Converters
U00973,49,3,<3L,desktop,direct,PLT_03,2025-04-27,0,3,kyc,2,1,0,1,0,0,3,6,2,1,5.333333333333333,0.5163977794943221,0.0,0.6666666666666666,17.0,14.0,172.0,245.0,479,61.03333333333333,23.6,1,245.0,1,0,52562.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,172.0,0.0,1,🟢 High-Value Converters
U00974,43,1,7-15L,mobile,google_ads,PLT_05,2025-05-20,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,23.0,0.0,0.0,1.0,24.0,3.0,0.0,0.0,27,44.5,0.0,0,0.0,1,0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,27,0,0.0,0.0,0,🟡 Hesitant Comparers
U00975,43,1,<3L,mobile,direct,PLT_05,2025-02-10,0,1,fd_view,1,1,1,0,0,0,1,2,1,0,8.0,0.0,0.0,0.0,7.0,43.0,0.0,0.0,50,58.0,0.0,0,0.0,1,0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00976,45,1,3-7L,mobile,social_media,PLT_02,2025-01-16,0,3,kyc,1,2,1,0,1,0,3,4,1,0,23.0,0.0,0.0,0.0,17.0,109.0,14.0,26.0,166,48.175,37.2,1,26.0,1,0,12.666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00977,62,2,3-7L,desktop,direct,PLT_04,2025-01-29,0,1,fd_view,1,2,0,1,0,0,1,2,1,0,20.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,12,38.15,0.0,0,0.0,1,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00978,24,1,7-15L,mobile,direct,PLT_01,2024-10-08,0,2,details,2,3,1,0,0,0,2,5,2,1,4.8,1.6431676725154984,0.0,0.0,16.0,37.0,16.0,0.0,122,58.120000000000005,70.5,0,0.0,1,0,18906.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,122,0,16.0,0.0,0,🟡 Hesitant Comparers
U00979,43,2,7-15L,desktop,google_ads,PLT_15,2025-03-14,0,1,fd_view,2,3,0,1,1,0,1,3,2,1,17.666666666666668,0.5773502691896263,0.6666666666666666,0.3333333333333333,26.0,10.0,0.0,0.0,62,43.56666666666666,0.0,0,0.0,1,0,127800.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,62,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00980,26,2,3-7L,mobile,organic,PLT_09,2025-05-15,0,3,kyc,1,2,1,0,0,0,3,4,1,0,5.0,0.0,0.0,1.0,17.0,29.0,7.0,21.0,74,48.0,75.9,1,21.0,1,0,20.666666666666668,12.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00981,44,2,7-15L,mobile,organic,PLT_01,2025-04-22,0,0,landing,1,3,1,0,0,0,0,1,1,0,22.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5,26.2,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,5,0,0.0,0.0,0,🟡 Hesitant Comparers
U00982,26,3,3-7L,mobile,google_ads,PLT_06,2025-01-22,0,1,fd_view,2,2,1,0,1,0,1,4,2,1,19.0,1.154700538379251,1.0,0.5,28.0,24.5,0.0,0.0,105,53.925,0.0,0,0.0,1,0,60007.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00983,32,1,3-7L,mobile,partner_referral,PLT_07,2025-02-08,0,0,landing,1,2,1,0,0,1,0,1,1,0,7.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,17,43.7,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00984,34,1,7-15L,mobile,social_media,PLT_03,2025-03-03,0,0,landing,1,3,1,0,1,0,0,1,1,0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5,40.9,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,5,0,0.0,0.0,0,🟡 Hesitant Comparers
U00985,49,3,7-15L,mobile,direct,PLT_12,2025-01-15,0,0,landing,1,3,1,0,0,0,0,1,1,0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5,44.1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,5,1,0.0,0.0,0,🟡 Hesitant Comparers
U00986,49,2,>15L,desktop,partner_referral,PLT_15,2025-01-31,1,4,deposit,2,4,0,1,0,1,4,6,2,1,2.3333333333333335,0.816496580927726,0.0,1.0,76.0,5.0,39.0,45.0,315,51.68333333333334,81.3,1,45.0,1,0,33130.6,7.0,2.0,69704.5,139409.0,24.0,7.84,2.0,2000000,0.03485225,0,315,0,39.0,0.0,1,🟢 High-Value Converters
U00987,23,2,<3L,mobile,organic,PLT_01,2024-09-19,0,2,details,1,1,1,0,0,0,2,3,1,0,20.0,0.0,1.0,1.0,6.0,25.0,3.0,0.0,34,31.866666666666664,29.8,0,0.0,1,0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,29.8,0,🟡 Hesitant Comparers
U00988,38,2,7-15L,tablet,organic,PLT_07,2025-02-16,0,1,fd_view,1,3,0,0,0,0,1,2,1,0,4.0,0.0,0.0,1.0,5.0,62.0,0.0,0.0,67,52.2,0.0,0,0.0,1,0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,67,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00989,29,1,7-15L,desktop,organic,PLT_03,2024-12-03,0,3,kyc,1,3,0,1,0,0,3,4,1,0,1.0,0.0,0.0,0.0,22.0,19.0,22.0,273.0,336,53.975,55.4,1,273.0,1,0,21.333333333333332,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,336,0,0.0,0.0,2,🔵 Exploring Newcomers
U00990,22,3,>15L,desktop,google_ads,PLT_13,2025-04-28,0,3,kyc,2,4,0,1,1,0,3,8,2,1,19.5,1.6035674514745462,1.0,0.5,17.0,3.0,73.5,90.0,367,49.0375,87.0,2,90.0,1,0,23152.85714285714,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,367,0,73.5,87.0,1,🟢 High-Value Converters
U00991,35,3,<3L,mobile,partner_referral,PLT_10,2025-01-16,0,2,details,1,1,1,0,0,1,2,3,1,0,20.0,0.0,1.0,1.0,5.0,44.0,47.0,0.0,96,59.300000000000004,60.2,0,0.0,1,0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,1,0.0,60.2,0,🟡 Hesitant Comparers
U00992,34,2,7-15L,mobile,organic,PLT_12,2024-08-27,1,4,deposit,3,3,1,0,0,0,4,7,3,1,3.7142857142857144,0.48795003647426666,0.0,1.0,9.666666666666666,89.0,17.0,11.0,189,64.08571428571429,73.6,1,11.0,1,0,85800.0,18.0,2.0,67068.0,134136.0,9.0,7.915,2.0,1100000,0.06097090909090909,1,189,0,17.0,0.0,1,🟢 High-Value Converters
U00993,67,1,3-7L,mobile,google_ads,PLT_12,2025-04-04,0,2,details,1,2,1,0,1,0,2,3,1,0,2.0,0.0,0.0,1.0,24.0,10.0,21.0,0.0,55,36.13333333333333,29.6,0,0.0,1,0,24.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00994,43,2,3-7L,desktop,organic,PLT_06,2024-12-02,0,3,kyc,1,2,0,1,0,0,3,4,1,0,5.0,0.0,0.0,1.0,12.0,31.0,231.0,45.0,319,68.85000000000001,58.7,1,45.0,1,0,9.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00995,22,2,3-7L,desktop,partner_referral,PLT_13,2024-12-29,0,0,landing,1,2,0,1,0,1,0,1,1,0,5.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,25,26.6,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00996,31,1,3-7L,mobile,google_ads,PLT_12,2025-05-25,0,2,details,2,2,1,0,1,0,2,4,2,1,2.0,0.0,0.0,1.0,5.0,3.0,3.0,0.0,16,52.7,49.5,0,0.0,1,0,115213.66666666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,3.0,0.0,0,🟡 Hesitant Comparers
U00997,50,3,3-7L,mobile,google_ads,PLT_14,2025-02-17,0,2,details,1,2,1,0,1,0,2,3,1,0,17.0,0.0,0.0,1.0,33.0,17.0,198.0,0.0,248,32.300000000000004,18.8,0,0.0,1,0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00998,63,1,>15L,desktop,google_ads,PLT_06,2025-05-16,0,1,fd_view,2,4,0,1,1,0,1,4,2,1,3.0,0.0,0.0,0.5,39.0,51.5,0.0,0.0,181,50.4,0.0,0,0.0,1,0,57606.333333333336,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,181,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00999,22,3,3-7L,mobile,direct,PLT_14,2024-06-01,0,0,landing,1,2,1,0,0,0,0,1,1,0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,55,44.4,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U01000,22,2,7-15L,desktop,google_ads,PLT_12,2024-11-13,1,4,deposit,1,3,0,1,1,0,4,5,1,0,18.2,0.44721359549995815,1.0,1.0,5.0,23.0,116.0,287.0,528,54.5,27.3,1,287.0,1,0,16.0,8.0,4.0,144414.5,577658.0,6.75,7.4725,4.0,1100000,0.1312859090909091,0,528,0,0.0,27.3,2,🔵 Exploring Newcomers
U01001,60,1,3-7L,mobile,partner_referral,PLT_04,2025-05-19,0,1,fd_view,1,2,1,0,0,1,1,2,1,0,4.0,0.0,0.0,1.0,64.0,51.0,0.0,0.0,115,39.45,0.0,0,0.0,1,0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01002,42,2,<3L,desktop,social_media,PLT_12,2025-05-17,1,4,deposit,1,1,0,1,1,0,4,5,1,0,22.0,0.0,0.0,1.0,59.0,8.0,79.0,3.0,217,48.339999999999996,61.9,1,3.0,1,0,21.0,15.0,2.0,53259.5,106519.0,12.0,7.6499999999999995,2.0,150000,0.35506333333333334,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01003,27,3,<3L,mobile,partner_referral,PLT_11,2025-02-13,1,4,deposit,2,1,1,0,0,1,4,7,2,1,20.142857142857142,1.4638501094227998,1.0,0.2857142857142857,46.5,10.0,207.0,48.0,394,41.08571428571429,46.1,1,48.0,1,0,55804.333333333336,4.0,3.0,51151.333333333336,153454.0,17.0,7.890000000000001,3.0,150000,0.3410088888888889,1,0,1,207.0,46.1,1,🟢 High-Value Converters
U01004,44,3,3-7L,mobile,direct,PLT_06,2025-04-12,0,3,kyc,2,2,1,0,0,0,3,6,2,1,20.333333333333332,0.5163977794943223,1.0,1.0,12.0,54.5,106.0,25.0,264,54.5,91.0,1,25.0,1,0,51134.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,106.0,91.0,2,🔵 Exploring Newcomers
U01005,22,3,3-7L,desktop,google_ads,PLT_11,2025-05-28,1,4,deposit,1,2,0,1,1,0,4,5,1,0,0.0,0.0,0.0,1.0,84.0,82.0,265.0,31.0,487,53.42,11.8,1,31.0,1,0,17.75,8.0,1.0,80853.0,80853.0,24.0,7.87,1.0,500000,0.161706,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U01006,38,2,<3L,tablet,google_ads,PLT_10,2025-02-28,1,4,deposit,3,1,0,0,1,0,4,12,3,1,5.166666666666667,0.834847109936722,0.0,0.5833333333333334,19.666666666666668,45.666666666666664,29.333333333333332,32.0,405,56.50833333333333,88.0,2,32.0,1,0,31094.363636363636,10.0,1.0,74671.0,74671.0,3.0,8.3,1.0,150000,0.4978066666666667,0,0,0,29.333333333333332,0.0,1,🟢 High-Value Converters
U01007,41,2,3-7L,mobile,organic,PLT_04,2025-04-04,0,2,details,2,2,1,0,0,0,2,5,2,1,4.4,0.5477225575051663,0.0,1.0,19.0,99.0,77.0,0.0,313,55.339999999999996,73.1,0,0.0,1,0,20709.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,77.0,0.0,0,🟡 Hesitant Comparers
U01008,49,3,3-7L,mobile,partner_referral,PLT_15,2025-05-20,0,3,kyc,1,2,1,0,0,1,3,4,1,0,7.0,0.0,0.0,1.0,26.0,4.0,3.0,28.0,61,43.475,19.3,1,28.0,1,0,18.333333333333332,11.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,0.0,0.0,2,🔵 Exploring Newcomers
U01009,25,1,3-7L,desktop,google_ads,PLT_13,2024-11-19,0,0,landing,1,2,0,1,1,0,0,1,1,0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5,42.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01010,39,2,3-7L,tablet,organic,PLT_08,2024-08-10,0,2,details,2,2,0,0,0,0,2,5,2,1,21.4,0.5477225575051664,0.6,1.0,23.0,24.0,3.0,0.0,97,47.4,54.7,0,0.0,2,1,22502.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,3.0,32.82,3,🔴 Dormant Drop-offs
U01011,26,1,<3L,desktop,partner_referral,PLT_09,2024-12-14,0,2,details,3,1,0,1,0,1,2,6,3,1,17.833333333333332,0.40824829046386274,0.8333333333333334,1.0,17.333333333333332,4.0,25.0,0.0,85,62.78333333333334,59.6,0,0.0,2,1,68400.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,25.0,49.66666666666667,3,🔴 Dormant Drop-offs
U01012,41,3,>15L,tablet,partner_referral,PLT_02,2024-11-06,0,1,fd_view,1,4,0,0,0,1,1,2,1,0,0.0,0.0,0.0,1.0,28.0,5.0,0.0,0.0,33,30.15,0.0,0,0.0,1,0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,33,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01013,27,3,>15L,mobile,organic,PLT_07,2025-05-03,0,2,details,1,4,1,0,0,0,2,3,1,0,8.0,0.0,0.0,1.0,5.0,54.0,13.0,0.0,72,50.4,46.7,0,0.0,1,0,14.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,72,1,0.0,0.0,0,🟡 Hesitant Comparers
U01014,33,1,7-15L,mobile,social_media,PLT_09,2025-04-26,1,4,deposit,1,3,1,0,1,0,4,5,1,0,19.0,0.0,1.0,1.0,11.0,37.0,95.0,46.0,257,68.24,78.9,1,46.0,1,0,24.0,6.0,5.0,117429.2,587146.0,19.8,7.590000000000001,5.0,1100000,0.10675381818181819,1,257,0,0.0,78.9,2,🔵 Exploring Newcomers
U01015,26,3,<3L,desktop,partner_referral,PLT_09,2025-05-04,0,1,fd_view,2,1,0,1,0,1,1,3,2,1,19.0,0.0,1.0,0.3333333333333333,25.5,4.0,0.0,0.0,55,54.23333333333333,0.0,0,0.0,1,0,172803.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01016,45,3,7-15L,desktop,organic,PLT_12,2024-12-10,1,4,deposit,1,3,0,1,0,0,4,5,1,0,1.0,0.0,0.0,1.0,34.0,6.0,25.0,355.0,473,51.46,75.1,1,355.0,1,0,16.75,11.0,2.0,87005.0,174010.0,18.0,7.89,1.0,1100000,0.07909545454545455,0,473,0,0.0,0.0,2,🔵 Exploring Newcomers
U01017,48,1,7-15L,mobile,google_ads,PLT_05,2024-06-12,0,2,details,2,3,1,0,1,0,2,6,2,1,17.5,0.5477225575051664,0.5,0.5,13.5,6.0,199.5,0.0,438,43.28333333333333,49.3,0,0.0,1,0,33849.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,438,0,199.5,24.65,2,🔵 Exploring Newcomers
U01018,35,2,7-15L,mobile,social_media,PLT_01,2025-01-01,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,23.0,0.0,0.0,1.0,20.0,3.0,0.0,0.0,23,36.15,0.0,0,0.0,1,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,23,0,0.0,0.0,0,🟡 Hesitant Comparers
U01019,38,3,<3L,desktop,partner_referral,PLT_06,2024-09-19,0,1,fd_view,1,1,0,1,0,1,1,2,1,0,4.0,0.0,0.0,1.0,25.0,25.0,0.0,0.0,50,28.95,0.0,0,0.0,1,0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01020,22,1,7-15L,mobile,google_ads,PLT_15,2025-01-30,0,2,details,1,3,1,0,1,0,2,3,1,0,2.0,0.0,0.0,1.0,31.0,44.0,97.0,0.0,172,43.93333333333334,35.6,0,0.0,1,0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,172,0,0.0,0.0,0,🟡 Hesitant Comparers
U01021,34,2,7-15L,mobile,google_ads,PLT_08,2025-04-04,0,0,landing,1,3,1,0,1,0,0,1,1,0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7,27.3,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,7,0,0.0,0.0,0,🟡 Hesitant Comparers
U01022,37,1,3-7L,mobile,partner_referral,PLT_01,2025-03-27,0,2,details,1,2,1,0,0,1,2,3,1,0,3.0,0.0,0.0,1.0,6.0,13.0,13.0,0.0,32,50.56666666666666,91.3,0,0.0,1,0,13.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U01023,69,3,7-15L,desktop,direct,PLT_02,2025-05-23,0,0,landing,1,3,0,1,0,0,0,1,1,0,4.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,38,59.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,38,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01024,24,3,3-7L,desktop,social_media,PLT_13,2025-05-29,0,1,fd_view,3,2,0,1,1,0,1,5,3,1,9.0,11.874342087037917,0.0,0.2,24.0,10.0,0.0,0.0,92,50.1,0.0,0,0.0,1,0,83706.75,15.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U01025,55,3,3-7L,mobile,organic,PLT_13,2025-01-10,0,3,kyc,2,2,1,0,0,0,3,6,2,1,2.0,0.0,0.0,0.6666666666666666,45.5,52.0,166.0,55.0,416,60.01666666666667,78.1,1,55.0,1,0,51852.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,166.0,0.0,2,🔵 Exploring Newcomers
